date,tweet_id,tweet_username,tweet_text
2018-11-26 13:55:59+00:00,1067054362395123712,mcm_ct,"So, now we find out #BREXIT is worth JUST 50 pips for #EURUSD... If this was real, credit stress would be reduced and #EUR would be over the moon...instead credit remains stressed & is likely imo to get more stressedhttps://twitter.com/mcm_ct/status/1067050784926375936 …"
2018-11-26 13:48:53+00:00,1067052575952916481,ZFXtrading,Cot data in about 6hrs Draghstar talking shortly Likely to tell us how awesome EU is. Combine with concessions from Italy and Eurusd next leg is 50 pips up
2018-11-26 13:43:10+00:00,1067051138430763008,XM_COM,"Weekly #TechnicalAnalysis: 26/11/2018 - #EURUSD, #GBPUSD, Dollar Index Futures https://youtu.be/irfgOGs2NjQ 69% of retail investor accounts lose money when trading CFDs with this provider. You should consider whether you can afford to take the high risk of losing your money."
2018-11-26 13:39:29+00:00,1067050211799777282,gregmikeFX,EURUSD up on day but falls from the 100 hour MA https://www.forexlive.com/technical-analysis/!/eurusd-up-on-day-but-falls-from-the-100-hour-ma-20181126 …pic.twitter.com/d4tNYjs5Na
2018-11-26 13:03:42+00:00,1067041204016201728,FXstreetNews,EUR/USD Technical Analysis: Intraday bullish move faces rejection near 100-hour SMA By @HareshMenghani https://s68mv.app.goo.gl/B4Zsy #EURUSD #Technical Analysis
2018-11-26 12:39:09+00:00,1067035025764466689,fklivestolearn,$USDCAD $EURUSD $USDJPY $GBPUSD $USDCHF $AUDUSD $NZDUSD: Euro & Pound recovering on the back of positive news from Europe but Dollar Index still strong @tradealike @FXTechstrategy @gvalan @ProjectReaperPW @junjudapi #forex #tradeideas @Stanley21328901
2018-11-26 11:54:09+00:00,1067023701609275393,Tradingchannels,In case you missed this yesterday. #SPX #DIA #RUT #NASDAQ #FTSE #DAX #EURUSD #GBPUSD #AUDUSD #NZDUSD #OIL #OOTT #NATGAS #GOLD #SILVERhttps://twitter.com/Tradingchannels/status/1066826944690429952 …
2018-11-26 11:34:59+00:00,1067018877660524549,sanmiadeagbo,#EURUSD returning above 1.13 after a sub-correction. A break above the channel should see price at 1.155-1.16. #Forex #Elliottwave https://goo.gl/KbkvKg26 pic.twitter.com/FYTIwMkkl2
2018-11-26 11:11:33+00:00,1067012982465417221,bryannofx,ms broke to the top side - #EURUSD chart http://www.tradingview.com/chart/EURUSD/p6mI3lPe-ms-broke-to-the-top-side/ …
2018-11-26 10:30:42+00:00,1067002700359966720,Fongern_FX,"There's a little bit more conciliatory talk, but the fine print remains key in the sense that cutting it by 0.3 or 0.4 will help potentially prevent an excessive deficit procedure but the broader vulnerability to weakness in growth in #Italy remains. @CreditSuisse #EURUSD #BTPpic.twitter.com/InFqtMWbux"
2018-11-26 10:06:26+00:00,1066996595126910976,Phil_RX,Nouvelle Vidéo ! Briefing Swing du 26/11/18 + Bottom BTC ?! https://youtu.be/E8P2ABY-5UQ $SPX $DJI $VIX $AUDNZD $EURUSD $EURJPY $JXY $BUND $DAX $STX $GOLD $BTCUSD #bitcoin #crypto #indices #trading
2018-11-26 10:04:39+00:00,1066996145652752385,forexflowlive,"$EURUSD struggling in the sticky zone again Area between 1.1380 and 1.1420 has become one of congestion. Proper break of 1.1420 needed for a push higher, keeping below 1.1380 keeps the downside in play. EURUSD is still dancing to the tune of other currencies rather than leading. pic.twitter.com/CZ2XfFQrfX"
2018-11-26 09:55:10+00:00,1066993758351384577,RafKadian,! #EURUSD WEEKLY KEY #DOWJONES #USDJPY #Forex #usdcad #OIL #Markets #Finance #cfd #yen #EURJPY #Investing #stocks #trading advisory Via ADSS Trading Support Team 24 Hrs. #TradingYourWay #Cryptocurrencies @ADSSGROUP #OREX #FXTRADING #fxsignals #fxpic.twitter.com/MAk1GSYAU4
2018-11-26 09:38:22+00:00,1066989531361095681,LiveSquawk,ECB’s Praet: The Guidance Is A Very Strong Expectation $EURUSD -We Need Large Changes In Scenarios For ECB Not To Stick To Guidance For Rates
2018-11-26 09:09:24+00:00,1066982239077113856,FXstreetNews,"EUR/USD sticks to daily gains despite weaker data, easing Italian budgetary concerns remain supportive By @HareshMenghani https://s68mv.app.goo.gl/3cdw #EURUSD #Italy"
2018-11-26 08:12:29+00:00,1066967917521178624,GregaHorvatFX,"eurusd update... it retraced nicely to 1.1320 we were looking for, from where we can see first evidence of a strong support. Lets see if upper hourly channel res line can be broken https://ew-forecast.com/newsletter/eurusd_hs_bottom_in_the_making_ …pic.twitter.com/ngPTo7N1fl"
2018-11-26 07:53:52+00:00,1066963230780780544,_MMagdy,"Last week we saw #EURUSD reflecting nicely from trend line and moving south. this week we keeping the bearish bias still intact, if we get a pullback and retest preferably again at 1.143 price zone, we'll again get a very nice place to look for bearish opportunities to 1.122 zone pic.twitter.com/PZEqhcZcaF"
2018-11-26 07:31:50+00:00,1066957687844454400,Fxflow,EURUSD popping on this - it's been a major drag on the pair for the past two months https://twitter.com/ForexLive/status/1066957064625369089 …
2018-11-26 02:27:51+00:00,1066881189170970625,titanfx,EUR/USD Could Revisit The 1.1250 Support Area. Read More - https://zurl.co/LF7D #Euro #Dollar #EURUSD #Dollar #Forex #Trading #US
2018-11-26 02:00:26+00:00,1066874288467308545,ElliottForecast,"$EURUSD: If pair breaks below Nov 12 low (1.1214), it will confirm the next leg lower has started #elliottwave"
2018-11-25 23:18:14+00:00,1066833467269353472,alexanderYf,#EURUSD weakening....reversing...bounce might be over...next leg down to 1.12-1.10 starting? pic.twitter.com/4mHktcUrPC
2018-11-25 22:52:18+00:00,1066826944690429952,Tradingchannels,Trading Channels - Video Analysis 25 11 2018 http://youtu.be/T1yxNkZwwuY on #SPX #DIA #RUT #NASDAQ #FTSE #DAX #EURUSD #GBPUSD #AUDUSD #NZDUSD #OIL #OOTT #NATGAS #GOLD #SILVER
2018-11-25 20:12:23+00:00,1066786697428512769,MysteryTrader99,MACRO $EURUSD : #EURUSD larger bear channel developing. MACD/Stoichs gaining downside momentum. 50/200MA bearish cross (cyan) in 2014 is bearish omen. Key backtest rejection & Lower BB accelerating to downside increasing bearish bias... #FX #FOREX #DXY $USD #USDpic.twitter.com/33fgc50H5B
2018-11-25 18:22:38+00:00,1066759080461496320,shahzaddalal,$AUDNZD 4H: Unfolding Simple Buy Setup. $usdx #eurusd #gbpusd #usdcad #audusd #usdjpy #gbpjpy #BTC #ETH #xrp #xauusd #gbpaud #nzdusd #aud #spx #ecb #yen #NK_F #nasdaq #djia #Brent #CAD #fomc #Brexitpic.twitter.com/xqtmp3FfTq
2018-11-25 16:29:16+00:00,1066730547400122368,uMdletshe,#Forexsignals #FX #EURUSD Head and Shoulders pic.twitter.com/wSnpSoiiqw
2018-11-25 14:27:04+00:00,1066699798038921216,ManoOfficial,"Free signal alert EURUSD Daily chart reached our strongest support level. Price rejection on support will confirm a buy position. H4 indicates an inverse head and shoulders. Chances of a buy position are very high, about 95%. For more signals DM. pic.twitter.com/LgAxKKJC6w"
2018-11-25 14:13:10+00:00,1066696296608817153,HenrikZeberg,"My positions: SHORT EURUSD, LONG USD, SHORT Miners, SHORT OIL, LONG Volatility (SP500), LONG TLT, LONG Danish Mortgage Bonds. Investment period 6-12 months depending on asset. It has been a good year! #HZupdates"
2018-11-25 13:48:17+00:00,1066690035142049792,ZFXtrading,I’ve came up with a way pinpointing swings in $E6 futures or Eurusd in spot About 15 sessions-+5 ahead of time Experimental at this stage- blue line is forecast daily close pic.twitter.com/78wDTRg1fx
2018-11-25 13:34:35+00:00,1066686590444015616,HenrikZeberg,"#DXY pushes higher one ast time, so #EURUSD will push lower ones more before a strong rally, which will take EURUSD higher than most people anticipate at this time. This will not change my perspective of a CRASH in EURUSD during Q1-Q2 2019. LT-target remains 0.91 #HZupdatespic.twitter.com/3XZoV4ZtIL"
2018-11-25 13:30:00+00:00,1066685435202756609,TradingMotives,#tradingmotives Weekly Premium #forex report posted. Covers what to expect next in EURUSD #DXY $USDCAD $USDNOK. New setups being monitored in #EURNZD & $GBPNZDpic.twitter.com/VpPBDLxamA
2018-11-25 13:03:45+00:00,1066678829786091521,ameliorators,"Oh I see now Thanks, Miad In principle you're right. But US yields haven't fallen sharply enough for Japanese to show a stampede out of US assets yet, I think. Compared to EURUSD, USDJPY below 110 looks overshot."
2018-11-25 12:44:39+00:00,1066674024523141121,ferrantefx,"#EURUSD $EURUSD As long as the price will be below 1400 bearish trend in progress with 1301 and 1284-70 as targets before rebound. On the contrary, a convincing breakout above 1428 may signal uptrend resuming with 1454 and 1484 as targets in extension. Bullish reversal above 1522 pic.twitter.com/3PiBvjDWIT"
2018-11-25 12:24:52+00:00,1066669044122574849,forexstatus,"All our technical analysis for EURUSD, USDJPY, SPX, AAPL, Gold, etc, in one single section: http://forexstat.us/technical_analysis …"
2018-11-24 16:22:06+00:00,1066366356210085889,mptraders,"#EURUSD Daily chart has a Short term down trend line in place and as long as we remain below the TL, price should continue go down. first daily downside target is 1.13 and if broken 1.12647. This down TL remains in place until we violate it to the upside on a closing basis pic.twitter.com/9yPrOlQ9Z9"
2018-11-24 10:03:28+00:00,1066271073359007744,gregmcleodtradr,Find out how to get professional training for scalping #Forex for daily profit #EURUSD http://youtu.be/QLXe5JrhUIQ?a
2018-11-23 19:29:47+00:00,1066051203635863552,MacroOps,Relative performance of European and US financial stocks point to a much lower $EURUSD. pic.twitter.com/T3rVaB2xHd
2018-11-23 17:01:49+00:00,1066013966139301888,ferrantefx,"1357 support failed to hold at the end of the week for $EURUSD, that's why maybe it will go lower to re-test 1300-1290 area before rebound. https://twitter.com/ferrantefx/status/1065671593484058626 …"
2018-11-23 12:17:06+00:00,1065942311874543621,LiveSquawk,"Italy’s Deputy PM Salvini: Savona Key Figure In Government $EURUSD -Wants Respects From EU, Notes Italy Will Be In A Better Place In A Year’s Time"
2018-11-23 09:51:01+00:00,1065905549206786048,AndreasSteno,As promised. Euro area Composite PMI down 0.7 index-points and EURUSD lower. https://twitter.com/AndreasSteno/status/1065862970075418624 …
2018-11-23 09:33:08+00:00,1065901050337538050,ewforecast,EURUSD Intra-day Update - Elliott wave Analysis - #EURUSD chart http://www.tradingview.com/chart/EURUSD/W8mJUsZ2-EURUSD-Intra-day-Update-Elliott-wave-Analysis/ …
2018-11-23 09:27:16+00:00,1065899574018142208,DailyFX,EURUSD Slides After Euro-Zone PMIs Disappoint - http://bit.ly/2Qi3IqU
2018-11-23 08:58:29+00:00,1065892330878758912,jsblokland,#EURUSD after German Manufacturing #PMI disappointingpic.twitter.com/BXuo0GO6XE
2018-11-23 08:55:03+00:00,1065891464599617538,GRTOceanRd,Flat EURUSD at 1.1369 from 1.1420
2018-11-23 08:45:56+00:00,1065889171603103744,sanmiadeagbo,#EURUSD has slumped again below 1.14. Off we go to 1.13 now. #Forex #Elliottwave https://goo.gl/cCVbHC pic.twitter.com/idAx9u6N7u
2018-11-23 08:38:01+00:00,1065887179270995968,Fongern_FX,"#EURUSD -0.24% | 1.13735 ... The Germany PMI continued to trend downwards in November, pointing to a sustained loss of underlying growth momentum in the euro area’s largest member state. @IHSMarkitpic.twitter.com/Vxv9jEtGl0"
2018-11-23 08:36:25+00:00,1065886775305007104,LiveSquawk,"Gibraltar Chief Min Picardo: Have Reached Agreement With Spanish Colleagues, Have Delivered On Gibraltar – BBC Radio $EURUSD"
2018-11-23 08:13:07+00:00,1065880913463132161,isaksenjhv16,"#EURUSD to clarify my view on $EURUSD. Looking at daily chart I am slightly bullish as long as above 1,1355-1,1369 zone (21 and 10 dma). On weekly I am still bearish below 1,1514-1,1549 zone, but noting divergence on RSI. So up shortterm and down longterm? pic.twitter.com/XG7VlXmjS5"
2018-11-23 00:15:03+00:00,1065760602486947841,AkilStokesRTM,"In todays Trading edge update, I run through some birdseye view analysis from a swing trading perspective on the EURUSD as I explain the bias process that could allow me to enter short this week. via @JasonGraystone https://buff.ly/2SZMA82 #forextradingpic.twitter.com/JUH3oRh5vd"
2018-11-22 22:56:04+00:00,1065740727127134209,FXCM,$EURUSD Technical Analysis: #Euro weakening below the 1.1430 resistance http://bit.ly/2Q8X0Uj pic.twitter.com/usisjKhMHK
2018-11-22 21:42:54+00:00,1065722313851707392,CryptoMichaelT,"$EURUSD 2hr long: limit order placed 2hr short: -Set alarm, no order in place. Something doesn't feel right about this level. -Void that could get filled in quickly above entry. May be better to find a higher supply zone to enter on or just avoid this trade for now. pic.twitter.com/TrF1aZwc4I"
2018-11-22 18:21:21+00:00,1065671593484058626,ferrantefx,$EURUSD #EURUSD despite #FakeNews and #EU Commission attack against #Italy the #euro uptrend in progress with 1454 and 1505 as targets soon in extension. #forex #forexsignal #forextrading #forextraderpic.twitter.com/dCcrx5X8bX
2018-11-22 17:57:12+00:00,1065665514998038529,Marc_Hav,$EURUSD Hourly pic.twitter.com/ONOuAhQv0P
2018-11-22 17:03:32+00:00,1065652009855057927,amital13,European Banks Index ... Seems more relevant than ever .. QE forever #Banking $db #EURUSD https://twitter.com/amital13/status/1055096216525115393 …
2018-11-22 16:38:26+00:00,1065645694319554561,ferrantefx,"Equities market is going to close in Europe within half an hour so no other big moves in #forex trading today in place for $EURUSD, just about 40 pips in the range from 1433 to 1390. Waiting for Asia that I think will trade in the mentioned range. Happy #thanksgiving to the #USA"
2018-11-22 15:13:56+00:00,1065624429407993858,GregaHorvatFX,EURUSD rallied nicely into 61.8% looks like reversal from 1.1470 is still underway with right shoulder of H&S bottom in progress https://ew-forecast.com/newsletter/eurusd_hs_bottom_in_the_making_ …pic.twitter.com/9DsINwj4t6
2018-11-22 15:04:39+00:00,1065622092291428352,trader1sz,going to have to cut my eurusd longs for a loss if we make a clean break below monday low
2018-11-22 14:45:54+00:00,1065617373682520064,shahzaddalal,$USDCHF 4H: Break Retest. Sell Side.(Wait till Good Signal) $usdx #eurusd #gbpusd #usdcad #audusd #usdjpy #gbpjpy #BTC #ETH #xrp #xauusd #gbpaud #nzdusd #aud #spx #ecb #yen #NK_F #nasdaq #djia #Brent #CAD #fomc #Brexitpic.twitter.com/KJgJwSRD1e
2018-11-22 14:00:44+00:00,1065606007148167169,tradingview,Tired from the craziness of #crypto? Then here’s a great plan for the next several days from #tradingview top user @YuriyBishko. Check his ideas on where #EURUSD is going in this #forex trading video:https://www.tradingview.com/chart/EURUSD/puSuwVlg-EUR-USD-Trading-Plan/ …
2018-11-22 07:25:54+00:00,1065506644828786688,GregaHorvatFX,morning all. Thanksgiving Day-slow markets ahead? So eurusd remains below 1.1470? pic.twitter.com/WtJ8rKG2FM
2018-11-22 06:51:55+00:00,1065498092194062336,shahzaddalal,$USDJPY 4H: Break Retest-Any rejection Is Sell $usdx #eurusd #gbpusd #usdcad #audusd #usdjpy #gbpjpy #BTC #ETH #xrp #xauusd #gbpaud #nzdusd #aud #spx #ecb #yen #NK_F #nasdaq #djia #Brent #CAD #fomc #Brexitpic.twitter.com/E7LamEconU
2018-11-22 06:09:11+00:00,1065487335591108608,MJake00450940,#EURUSD buy around 1.13970 Free Signals #Telegram channel : https://t.me/freeFXtradesuggestions … #COINEXX Broker for ECN Spreads: http://bit.ly/2xXneif-CoinexxFX … #FINPROTRADING http://bit.ly/2ND1JNq-FinProTrading … #FOREX #TRADING #ANALYSIS #ECN #ECNSPREADS #ECNBROKER #SIGNALS #BROKERpic.twitter.com/Fi9Fo8jLNT
2018-11-22 05:12:02+00:00,1065472954388135937,eFXdata,$EURUSD - Grinds Higher In Quiet Session - https://www.efxdata.com/insights/bec3671fd070c048b65d24598dfb19da.html …
2018-11-22 04:40:58+00:00,1065465135479717888,keitrade,EURUSD pre London analysis. EURUSD bearish bat 1hr. Has to pass that 1.1416 - 1.1425 area 1st so there is some other shorter time frame trades ideas as well. Just looking for a 1:1 r/r pic.twitter.com/m3ZTYVmxl3
2018-11-21 23:22:04+00:00,1065384883256623109,ForecastCity,New intraday forecasts for #EURUSD #GBPUSD #AUDUSD #NZDUSD(Free) #USDCHF #USDCAD #USDJPY #EURJPY #GBPJPY are published! #Forex #Money #FX #USD #EUR #GBP #JPY #AUD #NZD #CAD #CHF #Currency #ForexTrading #ForexNEWS #ForexSignals #ForexSignal #ForexTraderhttps://www.forecastcity.com/en/forecasts/Forex/intraday/NZDUSD/24817 …
2018-11-21 19:21:46+00:00,1065324408171048960,Trader_Dante,Reminds me of the good old days in 2008. I was at the end of my first year of profitability and had just got into prop. The EURUSD had an ATR of well over 300 and GBP/JPY was averaging over 800 pips per day for a while. #memories
2018-11-21 17:57:46+00:00,1065303270346932224,ferrantefx,$EURUSD need to break and close above 1415 to go higher. #forexsignals #forex
2018-11-21 17:54:00+00:00,1065302323730268160,trader1sz,eurusd 1.15 by tmrw?
2018-11-21 16:02:52+00:00,1065274354525704193,MBForex,$EURUSD Price Outlook: #Euro Threatens Breakout– Levels to Know - http://bit.ly/2PMumZx pic.twitter.com/00LaOTvFy9
2018-11-21 15:05:34+00:00,1065259934030413825,MagicTradrForex,"Good morning! We got the drop on the $eurusd that I laid out yesterday, now the trend line is hit and watching for a move higher. pic.twitter.com/VVbUItjxF2"
2018-11-21 14:58:17+00:00,1065258102306549760,KaiHolloway,back in for another #short $EURUSD pic.twitter.com/b9OHCaqZg2
2018-11-21 14:56:52+00:00,1065257745807376384,YuriyBishko,"EUR/USD, Trading Plan. - #EURUSD chart http://www.tradingview.com/chart/EURUSD/puSuwVlg-EUR-USD-Trading-Plan/ …"
2018-11-21 14:37:39+00:00,1065252907111653376,trader_oni,$EURUSD bread and butter? pic.twitter.com/DvCkG1oo3Q
2018-11-21 13:53:50+00:00,1065241882224136194,LiveSquawk,"Irish PM Varadkar: Gvt Has Made No Plans For Hard Border $EURUSD -If There Was A No Deal Scenario, Thinks EU Would Be Called Upon To Agree A Deal Of Sorts In The Weeks That Follow -UK Has Already Had Issues At WTO"
2018-11-21 13:38:25+00:00,1065238002828488704,LiveSquawk,"Irish PM Varadkar: Whatever Happens, Backstop Needed $EURUSD No Conversations About Revising Irish Brexit Text"
2018-11-21 13:38:08+00:00,1065237929516326912,LiveSquawk,Italy PM Conte: Italy Gvt Convinced Budget Plan To Cut Debt $EURUSD
2018-11-21 13:13:04+00:00,1065231622843195392,daytradesignals,#EURUSD longs from our buying opportunity at 1.1360/50 work perfectly as we hit 1st target of 1.1410/20. We topped exactly here but could reach resistance at 1.1440/45 for profit taking. https://twitter.com/daytradesignals/status/1065198808999456768 …
2018-11-21 09:51:46+00:00,1065180964937183232,RafKadian,"MAJOR ZONE EURUSD, #USDCAD, #OIL, #GOLD #GBPUSD #FOREX #DOWJONES #DAX !!! #EURUSD #DOWJONES #USDJPY #Forex #Markets #Finance #Investing #stocks #trading advisory Via ADSS Trading Support Team 24 Hrs. #TradingYourWay #Cryptocurrencies @ADSSGROUP #OREX #FXTRADING #fxsignals #fxpic.twitter.com/dRqDspKkOE"
2018-11-21 09:41:23+00:00,1065178351902617600,ADMISI_Ltd,"Start off your day with @EddieTofpik's Early Morning Squawk – your daily technical covering EURUSD, Cable, NYMEX Crude #Oil, Gilt Futures, #LME 3 Month #Copper & #Aluminium and much more! Listen here: https://soundcloud.com/eddie-tofpik/admisi-london-morning-squawk-21-november-2018 …pic.twitter.com/u6E4AM4GTE"
2018-11-21 09:35:47+00:00,1065176941735624704,Fongern_FX,*LEAGUE DENIES SALVINI OPEN TO REVISE BUDGET REFORMS: OFFICIAL #Italy #EURUSD pic.twitter.com/tE6yRgxLDQ
2018-11-21 09:04:34+00:00,1065169085066027008,LiveSquawk,Italy’s Consob Head: Idea Of Ban On Short Selling Is Not On Market Watchdog’s Table $EURUSD
2018-11-21 09:03:02+00:00,1065168697566920704,bestforexhints,Waiting for markets to open #TransDayOfRemembrance #atamizindeyiz #twilight10th #ImACeleb #school #DWTS #AUSvIND #Trader #trading #forextrading #forexsignals #eurusd #DolarTL #dollar #GOLD #money #fx #DXY #BIST30 #XU100 #garan #akbnk #BORSA #markets #Marketingpic.twitter.com/eq5aCmwgQy
2018-11-21 08:17:47+00:00,1065157312254550016,Amelia85132790,"Morning trade EURJPY closed with total profit $2,371 For vip group just whatsapp +61411206866 #forex #ForexTrader #forextrading #ForexSignal #EURUSD #EURGBP #usdjpy #USDCAD #USDCHF #GBPJPY #GBPUSD #GBPCHF #trading #TradingSignalspic.twitter.com/TPBfjTBzBs"
2018-11-21 08:09:04+00:00,1065155116465090560,GregaHorvatFX,"$eurusd came lower, whats next? here is my take: potential 4h H&S bottom forming at 200Weekly SMA pic.twitter.com/j66AB6qMLD"
2018-11-21 08:01:32+00:00,1065153222711623680,qwerl_nouvel,No bullish continuation. http://www.tradingview.com/v/h27As7f0/ $EURUSD $FXE
2018-11-21 07:47:55+00:00,1065149794736373761,Bono62Luca,"MSCI World ends - 1.63%. Pres Trump's comments supportive of Saudi Arabia (""responsive to demands to get prices lower) seen as another reason for the Oil collapse. ITA/GER spread to a Hi of 335bp on softer ret demand for the BTP Italia bond. EURUSD once again proves frustrating"
2018-11-21 07:35:22+00:00,1065146635968237568,Adamlinton1,Some hefty option expiries today in $USDJPY and $EURUSD via @RANsquawkpic.twitter.com/KGcb3U8FTO
2018-11-21 06:55:03+00:00,1065136491259662336,3cAnalysis,#EURUSD - Bearish Outside Day to dominate ..... http://ow.ly/UAU730mHeYD #fx #daytradingpic.twitter.com/xHUInrnOrD
2018-11-21 05:50:24+00:00,1065120221311246337,RafKadian,FOR THE DAY KEY MAGIC POINTS ZONE !!! #EURUSD #DOWJONES #USDJPY #Forex #usdcad #OIL #Markets #Finance #cfd #yen #EURJPY #Investing #stocks #trading advisory Via ADSS Trading Support Team 24 Hrs. #TradingYourWay #Cryptocurrencies @ADSSGROUP #OREX #FXTRADING #fxsignals #fxpic.twitter.com/cDxJdIMyEY
2018-11-21 04:37:59+00:00,1065101998956064770,win2achieve,$EURUSD declined after trading towards the 1.1470 level and tested an important support. $USDCHF is currently under pressure below the 0.9960 and 0.9970 resistances. #Euro #Dollar #EURUSD #USDCHF #Forex #Tradinghttps://blog.fxopen.com/eur-usd-and-usd-chf-at-risk-of-further-slides/ …
2018-11-21 03:46:57+00:00,1065089153635803136,DeeptaGOMarkets,EURUSD is trading in a tight range ahead of the European Commission Decision on Italy... #EURUSD #Italy #EU #forextradingpic.twitter.com/9MeeHF7hb5
2018-11-21 01:34:20+00:00,1065055782411001857,CryptoMichaelT,EURCHF S: SL to 1.5R EURUSD S: SL to BE USDJPY S: no change. SL in profit. USDCHF S: no change. SL in profit. GBPUSD Stopped @BE this am USDCAD Stopped @small profit this am AUDJPY Re-entered trade near my original position. Same SL/TP as the one I bailed on.
2018-11-20 22:40:53+00:00,1065012128619405313,MysteryTrader99,$EURUSD Weekly: #EURUSD performed textbook 13MA & Neckline backtest. I warned in my last post this could be 2 week headfake. So far this week red hammer is indicating this actually is a dead cat bounce bull trap... Needs to confirm into Friday to be valid... #EUR #FX #FOREX pic.twitter.com/tla5871Xlg
2018-11-20 22:36:44+00:00,1065011086188048385,MysteryTrader99,$EURUSD Daily: #EURUSD reversed right at 50MA/Upper BB reversal & retraced back to test 13MA/BC as support. *IF* Upper BB cannot v-bottom & reverse sharply by Friday #euro could reverse back & chase Lower BB. Extremely critical juncture... #USD #FX #FOREX #economy #DXYpic.twitter.com/SlU0DQYuLZ
2018-11-20 17:30:13+00:00,1064933946549510144,amital13,The pyramid in the European bond markets is collapsing Draghi built a zombie market #ECB #EURUSD pic.twitter.com/WSLywvmDc7
2018-11-20 15:54:27+00:00,1064909847362031616,TradingEW,"#EURUSD H4 An impulse wave c is developing since 12th November low. Looking for a typical buy the dip setup near 0.6182 retracement, towards a specific wave c target. Potential R/R > 4. pic.twitter.com/2pgKWaA6O3"
2018-11-20 15:36:48+00:00,1064905404532973568,nezyrinFX,$EURUSD Pullback ended as ABC. Upside to be seen for new high this week. pic.twitter.com/qtoYP3oYg9
2018-11-20 15:02:51+00:00,1064896862178762752,leohermoso,I'am coding a COT software that will be presented very soon to our subscribers on @SpecsTrading $dxy $eurusd $gbpusdpic.twitter.com/Q4AoPazwnv
2018-11-20 14:46:16+00:00,1064892689806692354,ferrantefx,Approaching #ThanksgivingDay may get a joke to bears: $EURUSD long positions favored.
2018-11-20 14:18:35+00:00,1064885723713626113,PipCzar,EURUSD closing in on the 1.13 handle
2018-11-20 14:00:58+00:00,1064881289810071552,Marc_Hav,$EURUSD watch for 1.1379... https://twitter.com/Marc_Hav/status/1064276672218845184 …
2018-11-20 13:47:21+00:00,1064877863009161222,qwertyoruiopz,"stocks down, crypto down, oil down, eurusd up. me irl pic.twitter.com/xPg0HiVc0D"
2018-11-20 13:36:40+00:00,1064875174141538305,MagicTradrForex,$eurusd analysis The pair looks set for some weakness today as some supply gets filled. More upside to come imo. pic.twitter.com/vrNdzeSjq9
2018-11-20 13:35:46+00:00,1064874947191939073,JStanleyFX,US Dollar Bounce From Fibonacci Support; EUR/USD Holds Key Resistance https://www.dailyfx.com/forex/fundamental/daily_briefing/session_briefing/daily_fundamentals/2018/11/20/us-dollar-price-bounce-chart-support-eurusd-hold-key-resistance-outlook-srepstans.html … $USD $EURUSD $GBPUSD $NZDUSD $USDCHF $USDCADpic.twitter.com/TmKP1Snsqw
2018-11-20 13:29:57+00:00,1064873483631382529,gregmikeFX,EURUSD trades near session lows as earlier break higher fails #TechnicalAnalysis https://www.forexlive.com/technical-analysis/!/eurusd-trades-near-session-lows-as-break-higher-fails-20181120 …pic.twitter.com/rCubPXpOix
2018-11-20 13:07:26+00:00,1064867817961529345,FXstreetNews,"EUR/USD drops to fresh session lows, nearing 1.1400 mark amid Italian budget worries By @HareshMenghani https://s68mv.app.goo.gl/WU9x #EURUSD #Italy #DollarIndex"
2018-11-20 12:56:54+00:00,1064865168079970306,bestforexhints,USDX Dollar Index tries to find his way. #fxch #forex #fx #FXTrader #WorldChildrensDay #ChiefsKingdom #repTourTokyo #LARams #stockstowatch #STOCK #TradingView #usdtry #EURUSD #DunyaCocukHaklarıGunu #WorldChildrensDay #USDJPY #dxy #Forestry #GOLD #DolarTL #Dollar #DAX #financespic.twitter.com/aEFzXOyg3z
2018-11-20 12:45:55+00:00,1064862402393591809,fklivestolearn,$USDCAD $EURUSD $USDJPY $GBPUSD $USDCHF $AUDUSD $NZDUSD: Dollar index headed into the correction territory while the risk off sentiment in the markets dictates a bull run @tradealike @FXTechstrategy @gvalan @ProjectReaperPW @junjudapi #forex #tradeideas @Stanley21328901
2018-11-20 12:41:34+00:00,1064861307059355649,mptraders,"#EURUSD 1.1470 resistance held strong last night with price being rejected from it swiftly, Since we came down and broke support at 1.1437 price is process to go reach target at 1.1411. Main resistance is now 1.1437 pic.twitter.com/nNpWx3ddax"
2018-11-20 12:20:37+00:00,1064856033355603968,forexflowlive,"$EURUSD making a fist of it at 1.1420 Lots of minor levels in play shows indecision. 1.1420 was a good level on the way up, then it washed out, and now its back as a level again. Ultimately, a break either way at the 1.1470 highs or 1.1390 lows will drive the next direction. pic.twitter.com/WxEc1SAFCB"
2018-11-20 10:25:50+00:00,1064827150916874245,bestforexhints,EURUSD :Lower High made. New short opportunity. new long term targets are 1.11765 and 1.11085#fx #trading #trade #news #money #finance #forex #fb #Forextrader #Forextrading #forexsignals #ForexLife #ForexMarket #forexsignal #forexprofit #ForexEducation #GOLD #Dollar #EURUSD pic.twitter.com/SzNsywcmR3
2018-11-20 10:03:48+00:00,1064821606168576000,Fxflow,The spread to watch for rest of the year? EURUSD pic.twitter.com/3t91xPeMUW
